country,year,emissions,v2x_libdem,v2psnatpar_ord,v2x_regime,region
Antigua and Barbuda,1988,286,NA,NA,NA,NA
Antigua and Barbuda,1989,286,NA,NA,NA,NA
Antigua and Barbuda,1990,282,NA,NA,NA,NA
Antigua and Barbuda,1991,268,NA,NA,NA,NA
Antigua and Barbuda,1992,264,NA,NA,NA,NA
Antigua and Barbuda,1993,271,NA,NA,NA,NA
Antigua and Barbuda,1994,268,NA,NA,NA,NA
Antigua and Barbuda,1995,275,NA,NA,NA,NA
Antigua and Barbuda,1996,293,NA,NA,NA,NA
Antigua and Barbuda,1997,308,NA,NA,NA,NA
Antigua and Barbuda,1998,319,NA,NA,NA,NA
Antigua and Barbuda,1999,330,NA,NA,NA,NA
Antigua and Barbuda,2000,345,NA,NA,NA,NA
Antigua and Barbuda,2001,348,NA,NA,NA,NA
Antigua and Barbuda,2002,370,NA,NA,NA,NA
Antigua and Barbuda,2003,403,NA,NA,NA,NA
Antigua and Barbuda,2004,422,NA,NA,NA,NA
Antigua and Barbuda,2005,429,NA,NA,NA,NA
Antigua and Barbuda,2006,444,NA,NA,NA,NA
Antigua and Barbuda,2007,469,NA,NA,NA,NA
Antigua and Barbuda,2008,480,NA,NA,NA,NA
Antigua and Barbuda,2009,510,NA,NA,NA,NA
Antigua and Barbuda,2010,524,NA,NA,NA,NA
Antigua and Barbuda,2011,513,NA,NA,NA,NA
Antigua and Barbuda,2012,524,NA,NA,NA,NA
Antigua and Barbuda,2013,524,NA,NA,NA,NA
Antigua and Barbuda,2014,532,NA,NA,NA,NA
Argentina,1940,15900,0.225,Unified coalition control,Electoral Autocracy,Americas
Argentina,1941,14000,0.229,Unified coalition control,Electoral Autocracy,Americas
Argentina,1942,13500,0.229,Unified coalition control,Electoral Autocracy,Americas
Argentina,1943,14100,0.15,Divided party control,Electoral Autocracy,Americas
Argentina,1944,14000,0.102,Divided party control,Closed Autocracy,Americas
Argentina,1945,13700,0.119,Divided party control,Closed Autocracy,Americas
Argentina,1946,13700,0.223,Divided party control,Electoral Autocracy,Americas
Argentina,1947,14500,0.216,Divided party control,Electoral Autocracy,Americas
Argentina,1948,17400,0.238,Divided party control,Electoral Autocracy,Americas
Argentina,1949,15400,0.233,Unified coalition control,Electoral Autocracy,Americas
Argentina,1950,30000,0.221,Unified coalition control,Electoral Autocracy,Americas
Argentina,1951,35000,0.215,Unified coalition control,Electoral Autocracy,Americas
Argentina,1952,36100,0.21,Unified coalition control,Electoral Autocracy,Americas
Argentina,1953,35200,0.209,Unified coalition control,Electoral Autocracy,Americas
Argentina,1954,36800,0.206,Unified coalition control,Electoral Autocracy,Americas
Argentina,1955,39600,0.171,Unified coalition control,Electoral Autocracy,Americas
Argentina,1956,44300,0.095,Unified coalition control,Closed Autocracy,Americas
Argentina,1957,47700,0.105,Unified coalition control,Closed Autocracy,Americas
Argentina,1958,44200,0.227,Unified coalition control,Electoral Autocracy,Americas
Argentina,1959,49000,0.331,Unified coalition control,Electoral Autocracy,Americas
Argentina,1960,48800,0.339,Unified coalition control,Electoral Autocracy,Americas
Argentina,1961,51200,0.347,Unified coalition control,Electoral Autocracy,Americas
Argentina,1962,53700,0.198,Unified coalition control,Electoral Autocracy,Americas
Argentina,1963,50100,0.212,Unified party control,Electoral Autocracy,Americas
Argentina,1964,55700,0.399,Unified party control,Electoral Democracy,Americas
Argentina,1965,58900,0.404,Unified party control,Electoral Democracy,Americas
Argentina,1966,63100,0.18,Unified party control,Electoral Autocracy,Americas
Argentina,1967,65500,0.085,NA,Closed Autocracy,Americas
Argentina,1968,69100,0.086,NA,Closed Autocracy,Americas
Argentina,1969,77300,0.083,NA,Closed Autocracy,Americas
Argentina,1970,82700,0.083,NA,Closed Autocracy,Americas
Argentina,1971,88900,0.084,NA,Closed Autocracy,Americas
Argentina,1972,90200,0.087,NA,Closed Autocracy,Americas
Argentina,1973,94100,0.22,Unified coalition control,Electoral Autocracy,Americas
Argentina,1974,95600,0.34,Unified coalition control,Electoral Democracy,Americas
Argentina,1975,94900,0.319,Unified coalition control,Electoral Democracy,Americas
Argentina,1976,99800,0.07,Unified coalition control,Electoral Autocracy,Americas
Argentina,1977,101000,0.047,NA,Closed Autocracy,Americas
Argentina,1978,103000,0.047,NA,Closed Autocracy,Americas
Argentina,1979,111000,0.047,NA,Closed Autocracy,Americas
Argentina,1980,109000,0.049,NA,Closed Autocracy,Americas
Argentina,1981,102000,0.049,NA,Closed Autocracy,Americas
Argentina,1982,103000,0.049,NA,Closed Autocracy,Americas
Argentina,1983,105000,0.174,Divided party control,Electoral Autocracy,Americas
Argentina,1984,107000,0.663,Divided party control,Electoral Democracy,Americas
Argentina,1985,101000,0.663,Divided party control,Electoral Democracy,Americas
Argentina,1986,104000,0.661,Divided party control,Electoral Democracy,Americas
Argentina,1987,115000,0.666,Divided party control,Electoral Democracy,Americas
Argentina,1988,121000,0.662,Unified party control,Electoral Democracy,Americas
Argentina,1989,117000,0.665,Unified party control,Electoral Democracy,Americas
Argentina,1990,112000,0.61,Unified party control,Electoral Democracy,Americas
Argentina,1991,117000,0.62,Unified party control,Electoral Democracy,Americas
Argentina,1992,121000,0.622,Divided party control,Electoral Democracy,Americas
Argentina,1993,118000,0.623,Divided party control,Electoral Democracy,Americas
Argentina,1994,122000,0.628,Divided party control,Electoral Democracy,Americas
Argentina,1995,128000,0.63,Divided party control,Electoral Democracy,Americas
Argentina,1996,135000,0.619,Unified coalition control,Electoral Democracy,Americas
Argentina,1997,138000,0.619,Divided party control,Electoral Democracy,Americas
Argentina,1998,140000,0.625,Unified party control,Electoral Democracy,Americas
Argentina,1999,147000,0.624,Unified party control,Electoral Democracy,Americas
Argentina,2000,142000,0.657,Unified party control,Electoral Democracy,Americas
Argentina,2001,134000,0.669,Unified party control,Electoral Democracy,Americas
Argentina,2002,125000,0.663,Unified party control,Electoral Democracy,Americas
Argentina,2003,135000,0.648,Divided party control,Electoral Democracy,Americas
Argentina,2004,158000,0.649,Unified coalition control,Electoral Democracy,Americas
Argentina,2005,162000,0.641,Unified coalition control,Electoral Democracy,Americas
Argentina,2006,175000,0.624,Unified coalition control,Electoral Democracy,Americas
Argentina,2007,175000,0.621,Unified coalition control,Electoral Democracy,Americas
Argentina,2008,189000,0.606,Unified coalition control,Electoral Democracy,Americas
Argentina,2009,180000,0.602,Divided party control,Electoral Democracy,Americas
Argentina,2010,188000,0.599,Divided party control,Electoral Democracy,Americas
Argentina,2011,192000,0.594,Divided party control,Electoral Democracy,Americas
Argentina,2012,192000,0.591,Unified coalition control,Electoral Democracy,Americas
Argentina,2013,190000,0.59,Unified coalition control,Electoral Democracy,Americas
Argentina,2014,204000,0.607,Divided party control,Electoral Democracy,Americas
Armenia,1940,848,NA,NA,NA,NA
Armenia,1941,745,NA,NA,NA,NA
Armenia,1942,513,NA,NA,NA,NA
Armenia,1943,655,NA,NA,NA,NA
Armenia,1944,613,NA,NA,NA,NA
Armenia,1945,649,NA,NA,NA,NA
Armenia,1946,730,NA,NA,NA,NA
Armenia,1947,878,NA,NA,NA,NA
Armenia,1948,935,NA,NA,NA,NA
Armenia,1949,1060,NA,NA,NA,NA
Armenia,1950,1180,NA,NA,NA,NA
Armenia,1951,1280,NA,NA,NA,NA
Armenia,1952,1370,NA,NA,NA,NA
Armenia,1953,1450,NA,NA,NA,NA
Armenia,1954,1590,NA,NA,NA,NA
Armenia,1955,1800,NA,NA,NA,NA
Armenia,1956,1970,NA,NA,NA,NA
Armenia,1957,2160,NA,NA,NA,NA
Armenia,1958,2310,NA,NA,NA,NA
Armenia,1959,2430,NA,NA,NA,NA
Armenia,1960,2530,NA,NA,NA,NA
Armenia,1961,2600,NA,NA,NA,NA
Armenia,1962,2730,NA,NA,NA,NA
Armenia,1963,2930,NA,NA,NA,NA
Armenia,1964,3120,NA,NA,NA,NA
Armenia,1965,3310,NA,NA,NA,NA
Armenia,1966,3490,NA,NA,NA,NA
Armenia,1967,3650,NA,NA,NA,NA
Armenia,1968,3750,NA,NA,NA,NA
Armenia,1969,3910,NA,NA,NA,NA
Armenia,1970,4110,NA,NA,NA,NA
Armenia,1971,4360,NA,NA,NA,NA
Armenia,1972,4590,NA,NA,NA,NA
Armenia,1973,4790,NA,NA,NA,NA
Armenia,1974,4970,NA,NA,NA,NA
Armenia,1975,5230,NA,NA,NA,NA
Armenia,1976,5430,NA,NA,NA,NA
Armenia,1977,5610,NA,NA,NA,NA
Armenia,1978,5810,NA,NA,NA,NA
Armenia,1979,5850,NA,NA,NA,NA
Armenia,1980,6080,NA,NA,NA,NA
Armenia,1981,5970,NA,NA,NA,NA
Armenia,1982,6080,NA,NA,NA,NA
Armenia,1983,6170,NA,NA,NA,NA
Armenia,1984,6230,NA,NA,NA,NA
Armenia,1985,6710,NA,NA,NA,NA
Armenia,1986,6730,NA,NA,NA,NA
Armenia,1987,7020,NA,NA,NA,NA
Armenia,1988,7210,NA,NA,NA,NA
Armenia,1989,7060,NA,NA,NA,NA
Armenia,1990,6620,0.335,Divided party control,Electoral Democracy,Europe
Armenia,1991,6380,0.356,Divided party control,Electoral Democracy,Europe
Armenia,1992,5830,0.347,Divided party control,Electoral Democracy,Europe
Armenia,1993,2560,0.336,Divided party control,Electoral Democracy,Europe
Armenia,1994,2710,0.322,Divided party control,Electoral Democracy,Europe
Armenia,1995,3410,0.276,Unified coalition control,Electoral Autocracy,Europe
Armenia,1996,2560,0.234,Unified coalition control,Electoral Autocracy,Europe
Armenia,1997,3230,0.224,Unified coalition control,Electoral Autocracy,Europe
Armenia,1998,3360,0.213,Unified coalition control,Electoral Autocracy,Europe
Armenia,1999,3010,0.211,Unified coalition control,Electoral Autocracy,Europe
Armenia,2000,3470,0.21,Unified coalition control,Electoral Autocracy,Europe
Armenia,2001,3540,0.216,Unified coalition control,Electoral Autocracy,Europe
Armenia,2002,3040,0.211,Unified coalition control,Electoral Autocracy,Europe
Armenia,2003,3430,0.195,Divided party control,Electoral Autocracy,Europe
Armenia,2004,3640,0.189,Divided party control,Electoral Autocracy,Europe
Armenia,2005,4350,0.192,Divided party control,Electoral Autocracy,Europe
Armenia,2006,4380,0.191,Divided party control,Electoral Autocracy,Europe
Armenia,2007,5060,0.192,Divided party control,Electoral Autocracy,Europe
Armenia,2008,5560,0.176,Divided party control,Electoral Autocracy,Europe
Armenia,2009,4360,0.182,Divided party control,Electoral Autocracy,Europe
Armenia,2010,4220,0.191,Divided party control,Electoral Autocracy,Europe
Armenia,2011,4920,0.193,Divided party control,Electoral Autocracy,Europe
Armenia,2012,5690,0.207,Unified party control,Electoral Autocracy,Europe
Armenia,2013,5500,0.212,Unified party control,Electoral Autocracy,Europe
Armenia,2014,5530,0.208,Unified party control,Electoral Autocracy,Europe
Australia,1940,29100,0.664,Unified party control,Liberal Democracy,Western Pacific
Australia,1941,34600,0.662,Unified party control,Liberal Democracy,Western Pacific
Australia,1942,36500,0.688,Unified party control,Liberal Democracy,Western Pacific
Australia,1943,35000,0.687,Unified party control,Liberal Democracy,Western Pacific
Australia,1944,34200,0.689,Unified party control,Liberal Democracy,Western Pacific
Australia,1945,32700,0.689,Unified party control,Liberal Democracy,Western Pacific
Australia,1946,35500,0.733,Unified party control,Liberal Democracy,Western Pacific
Australia,1947,38000,0.741,Unified party control,Liberal Democracy,Western Pacific
Australia,1948,38500,0.742,Unified party control,Liberal Democracy,Western Pacific
Australia,1949,37700,0.742,Unified party control,Liberal Democracy,Western Pacific
Australia,1950,54800,0.738,Unified party control,Liberal Democracy,Western Pacific
Australia,1951,59100,0.735,Unified party control,Liberal Democracy,Western Pacific
Australia,1952,60300,0.74,Unified party control,Liberal Democracy,Western Pacific
Australia,1953,59500,0.749,Unified party control,Liberal Democracy,Western Pacific
Australia,1954,67900,0.754,Unified party control,Liberal Democracy,Western Pacific
Australia,1955,70700,0.762,Unified party control,Liberal Democracy,Western Pacific
Australia,1956,73100,0.774,Unified party control,Liberal Democracy,Western Pacific
Australia,1957,74600,0.774,Unified party control,Liberal Democracy,Western Pacific
Australia,1958,77700,0.773,Unified party control,Liberal Democracy,Western Pacific
Australia,1959,83800,0.768,Unified party control,Liberal Democracy,Western Pacific
Australia,1960,88200,0.766,Unified party control,Liberal Democracy,Western Pacific
Australia,1961,90600,0.766,Unified party control,Liberal Democracy,Western Pacific
Australia,1962,94900,0.767,Unified party control,Liberal Democracy,Western Pacific
Australia,1963,101000,0.777,Unified party control,Liberal Democracy,Western Pacific
Australia,1964,109000,0.772,Unified party control,Liberal Democracy,Western Pacific
Australia,1965,121000,0.772,Unified party control,Liberal Democracy,Western Pacific
Australia,1966,120000,0.773,Unified party control,Liberal Democracy,Western Pacific
Australia,1967,129000,0.784,Unified party control,Liberal Democracy,Western Pacific
Australia,1968,135000,0.785,Unified party control,Liberal Democracy,Western Pacific
Australia,1969,142000,0.784,Unified party control,Liberal Democracy,Western Pacific
Australia,1970,148000,0.8,Unified party control,Liberal Democracy,Western Pacific
Australia,1971,153000,0.8,Unified party control,Liberal Democracy,Western Pacific
Australia,1972,157000,0.804,Unified party control,Liberal Democracy,Western Pacific
Australia,1973,171000,0.815,Unified party control,Liberal Democracy,Western Pacific
Australia,1974,172000,0.811,Unified party control,Liberal Democracy,Western Pacific
Australia,1975,176000,0.808,Unified party control,Liberal Democracy,Western Pacific
Australia,1976,174000,0.813,Unified party control,Liberal Democracy,Western Pacific
Australia,1977,188000,0.813,Unified party control,Liberal Democracy,Western Pacific
Australia,1978,202000,0.813,Unified party control,Liberal Democracy,Western Pacific
Australia,1979,205000,0.813,Unified party control,Liberal Democracy,Western Pacific
Australia,1980,221000,0.826,Unified party control,Liberal Democracy,Western Pacific
Australia,1981,230000,0.832,Unified party control,Liberal Democracy,Western Pacific
Australia,1982,234000,0.832,Unified party control,Liberal Democracy,Western Pacific
Australia,1983,225000,0.833,Unified party control,Liberal Democracy,Western Pacific
Australia,1984,237000,0.84,Unified party control,Liberal Democracy,Western Pacific
Australia,1985,241000,0.841,Unified party control,Liberal Democracy,Western Pacific
Australia,1986,240000,0.841,Unified party control,Liberal Democracy,Western Pacific
Australia,1987,256000,0.841,Unified party control,Liberal Democracy,Western Pacific
Australia,1988,261000,0.841,Unified party control,Liberal Democracy,Western Pacific
Australia,1989,278000,0.841,Unified party control,Liberal Democracy,Western Pacific
Australia,1990,264000,0.847,Unified party control,Liberal Democracy,Western Pacific
Australia,1991,261000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1992,268000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1993,277000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1994,278000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1995,282000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1996,302000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,1997,306000,0.842,Unified party control,Liberal Democracy,Western Pacific
Australia,1998,317000,0.842,Unified party control,Liberal Democracy,Western Pacific
Australia,1999,325000,0.839,Unified party control,Liberal Democracy,Western Pacific
Australia,2000,329000,0.844,Unified party control,Liberal Democracy,Western Pacific
Australia,2001,325000,0.843,Unified party control,Liberal Democracy,Western Pacific
Australia,2002,341000,0.832,Unified party control,Liberal Democracy,Western Pacific
Australia,2003,336000,0.832,Unified party control,Liberal Democracy,Western Pacific
Australia,2004,343000,0.833,Unified party control,Liberal Democracy,Western Pacific
Australia,2005,350000,0.834,Unified party control,Liberal Democracy,Western Pacific
Australia,2006,365000,0.834,Unified party control,Liberal Democracy,Western Pacific
Australia,2007,372000,0.835,Unified party control,Liberal Democracy,Western Pacific
Australia,2008,386000,0.843,Unified party control,Liberal Democracy,Western Pacific
Australia,2009,395000,0.843,Unified party control,Liberal Democracy,Western Pacific
Australia,2010,391000,0.848,Unified party control,Liberal Democracy,Western Pacific
Australia,2011,392000,0.855,Unified party control,Liberal Democracy,Western Pacific
Australia,2012,388000,0.856,Unified party control,Liberal Democracy,Western Pacific
Australia,2013,372000,0.838,Unified party control,Liberal Democracy,Western Pacific
Australia,2014,361000,0.82,Unified party control,Liberal Democracy,Western Pacific
Austria,1940,7350,NA,NA,NA,NA
Austria,1941,7980,NA,NA,NA,NA
Austria,1942,8560,NA,NA,NA,NA
Austria,1943,9620,NA,NA,NA,NA
Austria,1944,9400,NA,NA,NA,NA
Austria,1945,4570,0.574,Unified coalition control,Electoral Democracy,Europe
Austria,1946,12800,0.623,Unified coalition control,Electoral Democracy,Europe
Austria,1947,17600,0.615,Unified coalition control,Electoral Democracy,Europe
Austria,1948,24500,0.616,Unified coalition control,Electoral Democracy,Europe
Austria,1949,26600,0.616,Unified coalition control,Electoral Democracy,Europe
Austria,1950,20900,0.628,Unified coalition control,Electoral Democracy,Europe
Austria,1951,23300,0.624,Unified coalition control,Electoral Democracy,Europe
Austria,1952,22100,0.622,Unified coalition control,Electoral Democracy,Europe
Austria,1953,21700,0.623,Unified coalition control,Electoral Democracy,Europe
Austria,1954,24500,0.623,Unified coalition control,Electoral Democracy,Europe
Austria,1955,29100,0.627,Unified coalition control,Electoral Democracy,Europe
Austria,1956,28200,0.682,Unified coalition control,Liberal Democracy,Europe
Austria,1957,29200,0.692,Unified coalition control,Liberal Democracy,Europe
Austria,1958,28100,0.687,Unified coalition control,Liberal Democracy,Europe
Austria,1959,27900,0.687,Unified coalition control,Liberal Democracy,Europe
Austria,1960,30800,0.693,Unified coalition control,Liberal Democracy,Europe
Austria,1961,31900,0.693,Unified coalition control,Liberal Democracy,Europe
Austria,1962,33900,0.693,Unified coalition control,Liberal Democracy,Europe
Austria,1963,37000,0.694,Unified coalition control,Liberal Democracy,Europe
Austria,1964,38900,0.694,Unified coalition control,Liberal Democracy,Europe
